season,match_id,round_number,round,round_name,finals_flag,date,venue,home_team,away_team,home_goals,home_behinds,home_score,away_goals,away_behinds,away_score
1991,248,13,Round 13,Round 13,0,1991-06-16,SCG,Sydney,Carlton,18,16,124,17,8,110
1991,249,13,Round 13,Round 13,0,1991-06-16,North Hobart Oval,Fitzroy,St Kilda,15,8,98,17,9,111
1991,250,14,Round 14,Round 14,0,1991-06-21,MCG,Richmond,North Melbourne,19,14,128,26,16,172
1991,251,14,Round 14,Round 14,0,1991-06-22,Princes Park,Carlton,West Coast,12,11,83,11,14,80
1991,252,14,Round 14,Round 14,0,1991-06-22,Victoria Park,Collingwood,Sydney,20,23,143,6,8,44
1991,253,14,Round 14,Round 14,0,1991-06-22,Windy Hill,Essendon,Fitzroy,17,20,122,12,11,83
1991,254,14,Round 14,Round 14,0,1991-06-22,Waverley Park,Melbourne,Hawthorn,11,11,77,19,13,127
1991,255,14,Round 14,Round 14,0,1991-06-22,Moorabbin Oval,St Kilda,Western Bulldogs,16,6,102,8,21,69
1991,256,14,Round 14,Round 14,0,1991-06-23,Football Park,Adelaide,Brisbane,23,18,156,13,12,90
1991,257,15,Round 15,Round 15,0,1991-06-28,MCG,North Melbourne,Hawthorn,18,7,115,27,17,179
1991,258,15,Round 15,Round 15,0,1991-06-29,Victoria Park,Collingwood,Adelaide,23,22,160,5,7,37
1991,259,15,Round 15,Round 15,0,1991-06-29,Waverley Park,Geelong,Richmond,19,17,131,14,14,98
1991,260,15,Round 15,Round 15,0,1991-06-29,Western Oval,Western Bulldogs,Essendon,11,23,89,6,7,43
1991,261,15,Round 15,Round 15,0,1991-06-29,Princes Park,Fitzroy,Carlton,6,5,41,8,12,60
1991,262,15,Round 15,Round 15,0,1991-06-30,SCG,Sydney,Melbourne,14,10,94,26,21,177
1991,263,15,Round 15,Round 15,0,1991-06-30,Subiaco Oval,West Coast,St Kilda,21,11,137,14,9,93
1991,264,16,Round 16,Round 16,0,1991-07-06,Princes Park,Carlton,North Melbourne,14,5,89,13,17,95
1991,265,16,Round 16,Round 16,0,1991-07-06,Victoria Park,Collingwood,Western Bulldogs,20,13,133,13,2,80
1991,266,16,Round 16,Round 16,0,1991-07-06,Waverley Park,Hawthorn,Adelaide,23,20,158,14,11,95
1991,267,16,Round 16,Round 16,0,1991-07-06,MCG,Melbourne,West Coast,11,10,76,14,16,100
1991,268,16,Round 16,Round 16,0,1991-07-07,Gabba,Brisbane,Fitzroy,26,14,170,15,15,105
1991,269,16,Round 16,Round 16,0,1991-07-07,Kardinia Park,Geelong,Essendon,13,21,99,10,15,75
1991,270,16,Round 16,Round 16,0,1991-07-07,MCG,Richmond,St Kilda,13,18,96,18,16,124
1991,271,17,Round 17,Round 17,0,1991-07-12,WACA,West Coast,Collingwood,20,15,135,8,6,54
1991,272,17,Round 17,Round 17,0,1991-07-13,Princes Park,Carlton,Adelaide,6,12,48,7,13,55
1991,273,17,Round 17,Round 17,0,1991-07-13,Windy Hill,Essendon,Richmond,6,7,43,7,18,60
1991,274,17,Round 17,Round 17,0,1991-07-13,MCG,Melbourne,Fitzroy,12,20,92,7,13,55
1991,275,17,Round 17,Round 17,0,1991-07-13,Waverley Park,North Melbourne,Brisbane,15,13,103,14,6,90
1991,276,17,Round 17,Round 17,0,1991-07-13,Moorabbin Oval,St Kilda,Geelong,9,13,67,18,8,116
1991,277,17,Round 17,Round 17,0,1991-07-14,SCG,Sydney,Hawthorn,14,19,103,15,24,114
1991,278,18,Round 18,Round 18,0,1991-07-20,Windy Hill,Essendon,North Melbourne,19,9,123,5,19,49
1991,279,18,Round 18,Round 18,0,1991-07-20,Waverley Park,Richmond,Hawthorn,13,10,88,13,16,94
1991,280,18,Round 18,Round 18,0,1991-07-20,Moorabbin Oval,St Kilda,Melbourne,16,14,110,17,9,111
1991,281,18,Round 18,Round 18,0,1991-07-20,Princes Park,Fitzroy,Collingwood,15,21,111,18,16,124
1991,282,18,Round 18,Round 18,0,1991-07-21,Football Park,Adelaide,Sydney,16,22,118,19,8,122
1991,283,18,Round 18,Round 18,0,1991-07-21,Carrara Stadium,Brisbane,Carlton,14,16,100,12,21,93
1991,284,18,Round 18,Round 18,0,1991-07-21,Kardinia Park,Geelong,Western Bulldogs,20,16,136,10,8,68
1991,285,19,Round 19,Round 19,0,1991-07-26,MCG,North Melbourne,West Coast,12,13,85,11,16,82
1991,286,19,Round 19,Round 19,0,1991-07-27,Princes Park,Carlton,Melbourne,10,8,68,11,14,80
1991,287,19,Round 19,Round 19,0,1991-07-27,Waverley Park,Collingwood,St Kilda,13,7,85,7,11,53
1991,288,19,Round 19,Round 19,0,1991-07-27,Kardinia Park,Geelong,Brisbane,24,15,159,8,10,58
1991,289,19,Round 19,Round 19,0,1991-07-27,Western Oval,Western Bulldogs,Fitzroy,16,12,108,7,9,51
1991,290,19,Round 19,Round 19,0,1991-07-28,SCG,Sydney,Richmond,14,15,99,12,20,92
1991,291,19,Round 19,Round 19,0,1991-07-28,Football Park,Adelaide,Essendon,16,12,108,12,9,81
1991,292,20,Round 20,Round 20,0,1991-08-03,Princes Park,Carlton,Geelong,16,9,105,14,19,103
1991,293,20,Round 20,Round 20,0,1991-08-03,Windy Hill,Essendon,Sydney,22,19,151,12,12,84
1991,294,20,Round 20,Round 20,0,1991-08-03,Waverley Park,Hawthorn,Western Bulldogs,12,11,83,10,9,69
1991,295,20,Round 20,Round 20,0,1991-08-03,MCG,North Melbourne,Melbourne,13,10,88,20,20,140
1991,296,20,Round 20,Round 20,0,1991-08-03,Carrara Stadium,Brisbane,Collingwood,10,11,71,26,16,172
1991,297,20,Round 20,Round 20,0,1991-08-04,Football Park,Adelaide,West Coast,11,14,80,14,11,95
1991,298,20,Round 20,Round 20,0,1991-08-04,MCG,Richmond,Fitzroy,13,19,97,23,18,156
1991,299,21,Round 21,Round 21,0,1991-08-09,WACA,West Coast,Geelong,11,16,82,12,9,81
1991,300,21,Round 21,Round 21,0,1991-08-10,Windy Hill,Essendon,Brisbane,23,19,157,17,10,112
1991,301,21,Round 21,Round 21,0,1991-08-10,Princes Park,Hawthorn,Fitzroy,28,27,195,10,9,69
1991,302,21,Round 21,Round 21,0,1991-08-10,MCG,Melbourne,Collingwood,8,7,55,19,13,127
1991,303,21,Round 21,Round 21,0,1991-08-10,Waverley Park,St Kilda,Carlton,23,17,155,15,11,101
1991,304,21,Round 21,Round 21,0,1991-08-10,Western Oval,Western Bulldogs,Adelaide,8,16,64,6,4,40
1991,305,21,Round 21,Round 21,0,1991-08-11,SCG,Sydney,North Melbourne,13,22,100,20,16,136
1991,306,22,Round 22,Round 22,0,1991-08-16,Football Park,Adelaide,St Kilda,12,9,81,20,12,132
1991,307,22,Round 22,Round 22,0,1991-08-17,Waverley Park,Carlton,Essendon,12,12,84,13,10,88
1991,308,22,Round 22,Round 22,0,1991-08-17,Kardinia Park,Geelong,Sydney,17,13,115,13,10,88
1991,309,22,Round 22,Round 22,0,1991-08-17,MCG,Richmond,Western Bulldogs,14,11,95,11,12,78
1991,310,22,Round 22,Round 22,0,1991-08-17,Princes Park,Fitzroy,North Melbourne,22,16,148,21,21,147
1991,311,22,Round 22,Round 22,0,1991-08-18,Gabba,Brisbane,Melbourne,13,13,91,15,13,103
1991,312,22,Round 22,Round 22,0,1991-08-18,Subiaco Oval,West Coast,Hawthorn,15,9,99,11,9,75
1991,313,23,Round 23,Round 23,0,1991-08-23,SCG,Sydney,Fitzroy,21,14,140,13,16,94
1991,314,23,Round 23,Round 23,0,1991-08-24,Princes Park,Carlton,Hawthorn,8,10,58,23,18,156
1991,315,23,Round 23,Round 23,0,1991-08-24,Victoria Park,Collingwood,Richmond,18,18,126,14,9,93
1991,316,23,Round 23,Round 23,0,1991-08-24,Waverley Park,North Melbourne,Geelong,8,10,58,13,12,90
1991,317,23,Round 23,Round 23,0,1991-08-24,Moorabbin Oval,St Kilda,Brisbane,27,12,174,7,12,54
1991,318,23,Round 23,Round 23,0,1991-08-25,Subiaco Oval,West Coast,Essendon,16,19,115,7,10,52
1991,319,23,Round 23,Round 23,0,1991-08-25,Western Oval,Western Bulldogs,Melbourne,6,9,45,8,8,56
1991,320,24,Round 24,Round 24,0,1991-08-31,Waverley Park,Essendon,Hawthorn,9,9,63,21,17,143
1991,321,24,Round 24,Round 24,0,1991-08-31,Kardinia Park,Geelong,Collingwood,16,11,107,8,18,66
1991,322,24,Round 24,Round 24,0,1991-08-31,MCG,Richmond,Carlton,20,18,138,18,15,123
1991,323,24,Round 24,Round 24,0,1991-08-31,Moorabbin Oval,St Kilda,Sydney,24,14,158,17,17,119
1991,324,24,Round 24,Round 24,0,1991-08-31,Princes Park,Fitzroy,West Coast,14,15,99,12,17,89
1991,325,24,Round 24,Round 24,0,1991-08-31,Carrara Stadium,Brisbane,Western Bulldogs,8,14,62,14,14,98
1991,326,24,Round 24,Round 24,0,1991-09-01,Football Park,Adelaide,North Melbourne,28,12,180,16,11,107
1991,327,25,Round 25,Finals Week 1,1,1991-09-07,Waverley Park,Melbourne,Essendon,17,11,113,11,9,75
1991,328,25,Round 25,Finals Week 1,1,1991-09-08,Waverley Park,Geelong,St Kilda,15,14,104,14,13,97
1991,329,25,Round 25,Finals Week 1,1,1991-09-08,Subiaco Oval,West Coast,Hawthorn,15,11,101,18,16,124
1991,330,26,Round 26,Semi-Finals,1,1991-09-14,Waverley Park,Hawthorn,Geelong,13,17,95,13,15,93
1991,331,26,Round 26,Semi-Finals,1,1991-09-15,Waverley Park,West Coast,Melbourne,17,15,117,12,7,79
1991,332,27,Round 27,Preliminary Finals,1,1991-09-21,Waverley Park,Geelong,West Coast,8,16,64,11,13,79
1991,333,28,Round 28,Grand Final,1,1991-09-28,Waverley Park,Hawthorn,West Coast,20,19,139,13,8,86
1992,334,1,Round 1,Round 1,0,1992-03-21,Waverley Park,Hawthorn,Geelong,21,15,141,18,13,121
1992,335,1,Round 1,Round 1,0,1992-03-21,Carrara Stadium,Brisbane,Carlton,10,8,68,13,14,92
1992,336,1,Round 1,Round 1,0,1992-03-22,Football Park,Adelaide,Western Bulldogs,12,15,87,17,12,114
1992,337,1,Round 1,Round 1,0,1992-03-22,Waverley Park,St Kilda,Essendon,18,20,128,17,9,111
1992,338,2,Round 2,Round 2,0,1992-03-28,Princes Park,Carlton,Hawthorn,17,13,115,12,17,89
1992,339,2,Round 2,Round 2,0,1992-03-28,Victoria Park,Collingwood,Brisbane,23,16,154,13,10,88
1992,340,2,Round 2,Round 2,0,1992-03-28,MCG,Melbourne,Geelong,17,11,113,15,15,105
1992,341,2,Round 2,Round 2,0,1992-03-28,Waverley Park,Richmond,North Melbourne,9,11,65,19,17,131
1992,342,2,Round 2,Round 2,0,1992-03-29,MCG,Essendon,Fitzroy,15,8,98,22,18,150
1992,343,2,Round 2,Round 2,0,1992-03-29,SCG,Sydney,West Coast,14,14,98,14,11,95
1992,344,2,Round 2,Round 2,0,1992-03-29,Western Oval,Western Bulldogs,St Kilda,16,12,108,9,22,76
1992,345,3,Round 3,Round 3,0,1992-04-04,Victoria Park,Collingwood,Sydney,17,14,116,13,19,97
1992,346,3,Round 3,Round 3,0,1992-04-04,Princes Park,Melbourne,Adelaide,13,17,95,15,14,104
1992,347,3,Round 3,Round 3,0,1992-04-04,MCG,North Melbourne,Hawthorn,10,15,75,14,17,101
1992,348,3,Round 3,Round 3,0,1992-04-05,Carrara Stadium,Brisbane,Fitzroy,11,16,82,8,10,58
1992,349,3,Round 3,Round 3,0,1992-04-05,Kardinia Park,Geelong,Richmond,29,24,198,11,6,72
1992,350,3,Round 3,Round 3,0,1992-04-05,Subiaco Oval,West Coast,St Kilda,16,17,113,12,8,80
1992,351,3,Round 3,Round 3,0,1992-04-05,Western Oval,Western Bulldogs,Essendon,9,15,69,13,13,91
1992,352,4,Round 4,Round 4,0,1992-04-10,MCG,North Melbourne,Carlton,16,14,110,19,11,125
1992,353,4,Round 4,Round 4,0,1992-04-11,Waverley Park,Essendon,Collingwood,17,13,115,19,10,124
1992,354,4,Round 4,Round 4,0,1992-04-11,MCG,Richmond,Melbourne,17,17,119,9,15,69
1992,355,4,Round 4,Round 4,0,1992-04-11,Moorabbin Oval,St Kilda,Hawthorn,16,12,108,14,14,98
1992,356,4,Round 4,Round 4,0,1992-04-11,Princes Park,Fitzroy,Adelaide,19,16,130,14,13,97
1992,357,4,Round 4,Round 4,0,1992-04-12,SCG,Sydney,Western Bulldogs,17,17,119,25,15,165
1992,358,4,Round 4,Round 4,0,1992-04-12,Subiaco Oval,West Coast,Geelong,15,17,107,20,11,131
1992,359,5,Round 5,Round 5,0,1992-04-18,Princes Park,Carlton,Sydney,10,13,73,14,10,94
1992,360,5,Round 5,Round 5,0,1992-04-18,Waverley Park,Hawthorn,Essendon,16,18,114,22,9,141
1992,361,5,Round 5,Round 5,0,1992-04-18,MCG,North Melbourne,Western Bulldogs,14,17,101,20,20,140
1992,362,5,Round 5,Round 5,0,1992-04-18,Carrara Stadium,Brisbane,West Coast,14,8,92,13,14,92
1992,363,5,Round 5,Round 5,0,1992-04-19,Football Park,Adelaide,Richmond,23,13,151,17,15,117
1992,364,5,Round 5,Round 5,0,1992-04-20,MCG,Melbourne,Collingwood,14,14,98,19,17,131
1992,365,5,Round 5,Round 5,0,1992-04-20,Princes Park,Fitzroy,St Kilda,16,12,108,17,26,128
1992,366,6,Round 6,Round 6,0,1992-04-24,SCG,Sydney,North Melbourne,11,10,76,18,17,125
1992,367,6,Round 6,Round 6,0,1992-04-25,Princes Park,Carlton,St Kilda,18,13,121,17,11,113
1992,368,6,Round 6,Round 6,0,1992-04-25,Waverley Park,Collingwood,Hawthorn,17,9,111,20,15,135
1992,369,6,Round 6,Round 6,0,1992-04-25,MCG,Essendon,Melbourne,18,16,124,19,9,123
1992,370,6,Round 6,Round 6,0,1992-04-26,Football Park,Adelaide,Brisbane,19,20,134,11,8,74
1992,371,6,Round 6,Round 6,0,1992-04-26,Kardinia Park,Geelong,Fitzroy,25,25,175,11,11,77
1992,372,6,Round 6,Round 6,0,1992-04-26,MCG,Richmond,West Coast,14,12,96,14,13,97
1992,373,7,Round 7,Round 7,0,1992-05-02,Victoria Park,Collingwood,North Melbourne,16,20,116,9,12,66
1992,374,7,Round 7,Round 7,0,1992-05-02,Waverley Park,Hawthorn,Richmond,25,22,172,14,9,93
1992,375,7,Round 7,Round 7,0,1992-05-02,MCG,Melbourne,Sydney,13,18,96,13,18,96
1992,376,7,Round 7,Round 7,0,1992-05-02,Moorabbin Oval,St Kilda,Adelaide,21,13,139,9,11,65
1992,377,7,Round 7,Round 7,0,1992-05-03,Carrara Stadium,Brisbane,Geelong,11,9,75,37,17,239
1992,378,7,Round 7,Round 7,0,1992-05-03,MCG,Western Bulldogs,Carlton,18,20,128,11,6,72
1992,379,7,Round 7,Round 7,0,1992-05-03,North Hobart Oval,Fitzroy,West Coast,15,12,102,11,16,82
1992,380,8,Round 8,Round 8,0,1992-05-07,MCG,Collingwood,Carlton,9,18,72,16,9,105
1992,381,8,Round 8,Round 8,0,1992-05-08,SCG,Sydney,Brisbane,19,21,135,8,13,61
1992,382,8,Round 8,Round 8,0,1992-05-09,Kardinia Park,Geelong,Adelaide,32,18,210,12,15,87
1992,383,8,Round 8,Round 8,0,1992-05-09,Princes Park,North Melbourne,Essendon,19,18,132,11,14,80
1992,384,8,Round 8,Round 8,0,1992-05-09,MCG,Richmond,Fitzroy,15,12,102,24,17,161
1992,385,8,Round 8,Round 8,0,1992-05-09,Waverley Park,St Kilda,Melbourne,18,17,125,10,5,65
1992,386,8,Round 8,Round 8,0,1992-05-10,Subiaco Oval,West Coast,Western Bulldogs,19,19,133,11,8,74
1992,387,9,Round 9,Round 9,0,1992-05-15,MCG,North Melbourne,Fitzroy,9,12,66,15,15,105
1992,388,9,Round 9,Round 9,0,1992-05-16,Princes Park,Carlton,West Coast,11,16,82,15,16,106
1992,389,9,Round 9,Round 9,0,1992-05-16,MCG,Essendon,Geelong,17,22,124,28,13,181
1992,390,9,Round 9,Round 9,0,1992-05-16,Waverley Park,Hawthorn,Melbourne,18,12,120,7,6,48
1992,391,9,Round 9,Round 9,0,1992-05-17,Carrara Stadium,Brisbane,Western Bulldogs,6,6,42,11,18,84
1992,392,9,Round 9,Round 9,0,1992-05-17,MCG,Richmond,Sydney,19,20,134,14,18,102
1992,393,9,Round 9,Round 9,0,1992-05-17,Football Park,Adelaide,Collingwood,9,10,64,9,15,69
1992,394,10,Round 10,Round 10,0,1992-05-22,WACA,West Coast,Adelaide,17,16,118,11,12,78
1992,395,10,Round 10,Round 10,0,1992-05-23,Princes Park,Carlton,Essendon,18,8,116,7,22,64
1992,396,10,Round 10,Round 10,0,1992-05-23,Waverley Park,Geelong,Collingwood,9,12,66,12,9,81
1992,397,10,Round 10,Round 10,0,1992-05-23,MCG,Melbourne,North Melbourne,21,14,140,16,8,104
1992,398,10,Round 10,Round 10,0,1992-05-23,Moorabbin Oval,St Kilda,Brisbane,25,18,168,9,6,60
1992,399,10,Round 10,Round 10,0,1992-05-23,Western Oval,Western Bulldogs,Richmond,16,11,107,13,12,90
1992,400,10,Round 10,Round 10,0,1992-05-24,SCG,Sydney,Hawthorn,12,13,85,21,20,146
1992,401,11,Round 11,Round 11,0,1992-05-30,Kardinia Park,Geelong,St Kilda,19,15,129,18,18,126
1992,402,11,Round 11,Round 11,0,1992-05-30,Waverley Park,Melbourne,Carlton,10,5,65,14,15,99
1992,403,11,Round 11,Round 11,0,1992-05-30,MCG,Richmond,Brisbane,22,10,142,11,17,83
1992,404,11,Round 11,Round 11,0,1992-05-30,Princes Park,Fitzroy,Collingwood,13,14,92,13,11,89
1992,405,11,Round 11,Round 11,0,1992-05-31,Football Park,Adelaide,North Melbourne,21,16,142,16,11,107
1992,406,11,Round 11,Round 11,0,1992-05-31,MCG,Essendon,Sydney,16,20,116,10,13,73
1992,407,11,Round 11,Round 11,0,1992-05-31,Western Oval,Western Bulldogs,Hawthorn,16,13,109,11,9,75
1992,408,12,Round 12,Round 12,0,1992-06-05,MCG,North Melbourne,West Coast,10,6,66,14,26,110
1992,409,12,Round 12,Round 12,0,1992-06-06,MCG,Essendon,Richmond,19,16,130,11,13,79
1992,410,12,Round 12,Round 12,0,1992-06-06,Princes Park,Fitzroy,Western Bulldogs,11,18,84,22,14,146
1992,411,12,Round 12,Round 12,0,1992-06-07,Carrara Stadium,Brisbane,Melbourne,16,7,103,11,11,77
1992,412,12,Round 12,Round 12,0,1992-06-07,MCG,Carlton,Geelong,13,12,90,16,22,118
1992,413,12,Round 12,Round 12,0,1992-06-08,MCG,Collingwood,St Kilda,11,10,76,10,17,77
1992,414,12,Round 12,Round 12,0,1992-06-08,Waverley Park,Hawthorn,Adelaide,15,12,102,15,13,103
1992,415,13,Round 13,Round 13,0,1992-06-13,Princes Park,Carlton,Adelaide,17,13,115,13,14,92
1992,416,13,Round 13,Round 13,0,1992-06-13,Waverley Park,Hawthorn,Fitzroy,22,13,145,13,11,89
1992,417,13,Round 13,Round 13,0,1992-06-13,MCG,North Melbourne,Geelong,17,13,115,29,18,192
1992,418,13,Round 13,Round 13,0,1992-06-13,Moorabbin Oval,St Kilda,Sydney,24,13,157,15,14,104
1992,419,13,Round 13,Round 13,0,1992-06-14,Carrara Stadium,Brisbane,Essendon,12,13,85,18,11,119
1992,420,13,Round 13,Round 13,0,1992-06-14,Subiaco Oval,West Coast,Collingwood,8,14,62,8,15,63
1992,421,13,Round 13,Round 13,0,1992-06-14,Western Oval,Western Bulldogs,Melbourne,25,11,161,8,6,54
1992,422,14,Round 14,Round 14,0,1992-06-19,MCG,North Melbourne,Brisbane,20,17,137,16,6,102
1992,423,14,Round 14,Round 14,0,1992-06-20,Waverley Park,Hawthorn,West Coast,8,12,60,11,8,74
1992,424,14,Round 14,Round 14,0,1992-06-20,MCG,Richmond,St Kilda,15,18,108,24,13,157
1992,425,14,Round 14,Round 14,0,1992-06-20,Princes Park,Fitzroy,Carlton,20,13,133,17,12,114
1992,426,14,Round 14,Round 14,0,1992-06-21,MCG,Collingwood,Western Bulldogs,11,16,82,11,10,76
1992,427,14,Round 14,Round 14,0,1992-06-21,SCG,Sydney,Geelong,11,17,83,24,14,158
1992,428,14,Round 14,Round 14,0,1992-06-21,Football Park,Adelaide,Essendon,14,8,92,21,10,136
1992,429,15,Round 15,Round 15,0,1992-06-26,Football Park,Adelaide,Sydney,22,17,149,13,4,82
1992,430,15,Round 15,Round 15,0,1992-06-27,MCG,Essendon,West Coast,9,8,62,20,17,137
1992,431,15,Round 15,Round 15,0,1992-06-27,Waverley Park,Richmond,Carlton,19,9,123,17,18,120
1992,432,15,Round 15,Round 15,0,1992-06-27,Moorabbin Oval,St Kilda,North Melbourne,18,9,117,16,13,109
1992,433,15,Round 15,Round 15,0,1992-06-28,Carrara Stadium,Brisbane,Hawthorn,15,14,104,16,12,108
1992,434,15,Round 15,Round 15,0,1992-06-28,Kardinia Park,Geelong,Western Bulldogs,14,18,102,14,9,93
1992,435,15,Round 15,Round 15,0,1992-06-28,MCG,Melbourne,Fitzroy,16,13,109,13,9,87
1992,436,16,Round 16,Round 16,0,1992-07-03,WACA,West Coast,Melbourne,15,19,109,13,9,87
1992,437,16,Round 16,Round 16,0,1992-07-04,Princes Park,Carlton,Brisbane,27,17,179,12,8,80
1992,438,16,Round 16,Round 16,0,1992-07-04,Victoria Park,Collingwood,Richmond,24,17,161,14,14,98
1992,439,16,Round 16,Round 16,0,1992-07-04,MCG,Essendon,St Kilda,16,15,111,11,17,83
1992,440,16,Round 16,Round 16,0,1992-07-04,Kardinia Park,Geelong,Hawthorn,14,11,95,16,18,114
1992,441,16,Round 16,Round 16,0,1992-07-04,Waverley Park,Western Bulldogs,Adelaide,22,11,143,8,8,56
1992,442,16,Round 16,Round 16,0,1992-07-05,SCG,Sydney,Fitzroy,11,17,83,21,10,136
1992,443,17,Round 17,Round 17,0,1992-07-11,Kardinia Park,Geelong,Melbourne,21,10,136,8,15,63
1992,444,17,Round 17,Round 17,0,1992-07-11,Waverley Park,Hawthorn,Carlton,7,12,54,9,12,66
1992,445,17,Round 17,Round 17,0,1992-07-11,Princes Park,North Melbourne,Richmond,18,11,119,17,16,118
1992,446,17,Round 17,Round 17,0,1992-07-11,Moorabbin Oval,St Kilda,Western Bulldogs,11,18,84,15,7,97
1992,447,17,Round 17,Round 17,0,1992-07-11,Carrara Stadium,Brisbane,Collingwood,9,10,64,14,19,103
1992,448,17,Round 17,Round 17,0,1992-07-12,Subiaco Oval,West Coast,Sydney,16,11,107,8,6,54
1992,449,17,Round 17,Round 17,0,1992-07-12,North Hobart Oval,Fitzroy,Essendon,10,17,77,11,14,80
1992,450,18,Round 18,Round 18,0,1992-07-17,SCG,Sydney,Collingwood,14,12,96,17,12,114
1992,451,18,Round 18,Round 18,0,1992-07-18,MCG,Essendon,Western Bulldogs,13,15,93,10,17,77
1992,452,18,Round 18,Round 18,0,1992-07-18,Waverley Park,Hawthorn,North Melbourne,20,13,133,14,12,96
1992,453,18,Round 18,Round 18,0,1992-07-18,Princes Park,Fitzroy,Brisbane,10,13,73,16,18,114
1992,454,18,Round 18,Round 18,0,1992-07-19,Football Park,Adelaide,Melbourne,9,13,67,18,8,116
1992,455,18,Round 18,Round 18,0,1992-07-19,MCG,Richmond,Geelong,12,11,83,24,21,165
1992,456,18,Round 18,Round 18,0,1992-07-19,Waverley Park,St Kilda,West Coast,15,5,95,3,11,29
1992,457,19,Round 19,Round 19,0,1992-07-24,MCG,Collingwood,Essendon,10,23,83,8,13,61
1992,458,19,Round 19,Round 19,0,1992-07-25,Princes Park,Carlton,North Melbourne,15,18,108,15,11,101
1992,459,19,Round 19,Round 19,0,1992-07-25,Kardinia Park,Geelong,West Coast,12,5,77,15,6,96
1992,460,19,Round 19,Round 19,0,1992-07-25,Waverley Park,Hawthorn,St Kilda,7,13,55,19,16,130
1992,461,19,Round 19,Round 19,0,1992-07-25,MCG,Melbourne,Richmond,23,12,150,10,15,75
1992,462,19,Round 19,Round 19,0,1992-07-25,Western Oval,Western Bulldogs,Sydney,15,13,103,8,9,57
1992,463,19,Round 19,Round 19,0,1992-07-25,Football Park,Adelaide,Fitzroy,21,6,132,7,5,47
1992,464,20,Round 20,Round 20,0,1992-07-31,WACA,West Coast,Brisbane,29,12,186,8,7,55
1992,465,20,Round 20,Round 20,0,1992-08-01,Victoria Park,Collingwood,Melbourne,14,16,100,16,13,109
1992,466,20,Round 20,Round 20,0,1992-08-01,MCG,Essendon,Hawthorn,8,8,56,32,24,216
1992,467,20,Round 20,Round 20,0,1992-08-01,Moorabbin Oval,St Kilda,Fitzroy,14,18,102,10,24,84
1992,468,20,Round 20,Round 20,0,1992-08-01,Waverley Park,Western Bulldogs,North Melbourne,24,8,152,16,9,105
1992,469,20,Round 20,Round 20,0,1992-08-02,MCG,Richmond,Adelaide,7,11,53,24,19,163
1992,470,20,Round 20,Round 20,0,1992-08-02,SCG,Sydney,Carlton,20,10,130,21,13,139
1992,471,21,Round 21,Round 21,0,1992-08-07,MCG,North Melbourne,Sydney,15,21,111,11,14,80
1992,472,21,Round 21,Round 21,0,1992-08-08,Waverley Park,Hawthorn,Collingwood,11,16,82,8,15,63
1992,473,21,Round 21,Round 21,0,1992-08-08,MCG,Melbourne,Essendon,13,16,94,19,12,126
1992,474,21,Round 21,Round 21,0,1992-08-08,Princes Park,Fitzroy,Geelong,10,8,68,17,18,120
1992,475,21,Round 21,Round 21,0,1992-08-09,Carrara Stadium,Brisbane,Adelaide,11,11,77,17,8,110
1992,476,21,Round 21,Round 21,0,1992-08-09,Waverley Park,St Kilda,Carlton,12,15,87,18,14,122
1992,477,21,Round 21,Round 21,0,1992-08-09,Subiaco Oval,West Coast,Richmond,15,14,104,12,12,84
1992,478,22,Round 22,Round 22,0,1992-08-14,WACA,West Coast,Fitzroy,14,22,106,10,16,76
1992,479,22,Round 22,Round 22,0,1992-08-15,Princes Park,Carlton,Western Bulldogs,19,22,136,7,12,54
1992,480,22,Round 22,Round 22,0,1992-08-15,Kardinia Park,Geelong,Brisbane,23,13,151,9,4,58
1992,481,22,Round 22,Round 22,0,1992-08-15,MCG,Richmond,Hawthorn,13,8,86,25,20,170
1992,482,22,Round 22,Round 22,0,1992-08-16,MCG,North Melbourne,Collingwood,14,8,92,14,14,98
1992,483,22,Round 22,Round 22,0,1992-08-16,SCG,Sydney,Melbourne,13,10,88,21,13,139
1992,484,22,Round 22,Round 22,0,1992-08-16,Football Park,Adelaide,St Kilda,13,15,93,10,17,77
1992,485,23,Round 23,Round 23,0,1992-08-22,Waverley Park,Carlton,Collingwood,12,14,86,15,12,102
1992,486,23,Round 23,Round 23,0,1992-08-22,MCG,Essendon,North Melbourne,20,19,139,10,11,71
1992,487,23,Round 23,Round 23,0,1992-08-22,Princes Park,Fitzroy,Richmond,20,13,133,14,14,98
1992,488,23,Round 23,Round 23,0,1992-08-22,Carrara Stadium,Brisbane,Sydney,19,15,129,9,16,70
1992,489,23,Round 23,Round 23,0,1992-08-23,Football Park,Adelaide,Geelong,24,25,169,11,12,78
1992,490,23,Round 23,Round 23,0,1992-08-23,MCG,Melbourne,St Kilda,6,7,43,8,10,58
1992,491,23,Round 23,Round 23,0,1992-08-23,Western Oval,Western Bulldogs,West Coast,7,11,53,3,5,23
1992,492,24,Round 24,Round 24,0,1992-08-28,SCG,Sydney,Richmond,13,17,95,18,17,125
1992,493,24,Round 24,Round 24,0,1992-08-29,Victoria Park,Collingwood,Adelaide,13,9,87,11,16,82
